Subject,StimulusIndex,Region,RegionID,Division,PostDCA,FCShift,NTimepoints,SpotNeuronCount,StimNeuronCount,Definition
15,9,lRa,10,Hind,-0.07359117253107073,2.730327180836498,240,332,332,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,lT,11,Hind,-0.7772193815657938,1.2636090790083887,240,604,604,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,laRF,12,Hind,-0.564318946902863,1.1981384566480076,240,421,421,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,limRF,13,Hind,-1.4314709184810288,1.2568768511337611,240,596,596,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,lpRF,14,Hind,-0.6214145198808102,1.1529929828890342,240,762,762,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,rCb,37,Hind,-0.5336652505464933,1.6948972895970165,240,1679,1679,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,rMON,36,Hind,-0.20825183989935483,1.3488507701270935,240,1007,1007,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,rMOS1,38,Hind,0.16364639867929043,1.1878227193961777,240,1276,1276,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,rMOS2,39,Hind,0.8422349936180663,1.3269238556660696,240,543,543,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,rMOS3,40,Hind,-0.5651363701456422,1.1643837709661058,240,1298,1298,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,rMOS4,41,Hind,0.12590502818072719,1.1157749359163907,240,1101,1101,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,rMOS5,42,Hind,0.14031625821006288,1.7413105235006878,240,1356,1356,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,rNX,71,Hind,-0.6893400895121092,1.299565603747109,240,822,822,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,rRa,46,Hind,-0.7676411283127857,1.9805797916778605,240,204,204,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,rT,47,Hind,-1.0407411074881572,1.121677582514086,240,876,876,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,raRF,48,Hind,-0.6631233902290617,1.135174042373942,240,545,545,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,rimRF,49,Hind,-1.54619502907132,1.277242335463684,240,633,633,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,9,rpRF,50,Hind,0.10367599956677641,1.9299884988464555,240,861,861,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lOB,20,Tel,0.8396904821626903,0.9272459581730227,282,26,26,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lP,22,Tel,1.231407127758574,1.1579854611256757,282,697,697,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lPO,25,Tel,1.5972895725725633,0.9887185394050305,282,419,419,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lSP,28,Tel,1.3712731940440057,0.8614493492419119,282,545,545,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rP,58,Tel,1.6274838194004198,0.9753935043893568,282,706,706,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rPO,61,Tel,1.5828504374539252,0.8639301084646243,282,372,372,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rSP,64,Tel,0.8449219250677052,0.7719325392468503,282,515,515,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lHb,16,Di,2.3676084202295034,0.974883170702775,282,170,170,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lPT,24,Di,0.4045887279983318,0.9959076705221314,282,345,345,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lPrT,26,Di,-0.760839251044076,0.9072407561473121,282,349,349,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lTh,30,Di,-0.27932436463978083,0.9550633825311015,282,1008,1008,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rHb,52,Di,1.269284446459516,1.141978086677772,282,198,198,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rPT,60,Di,0.6955220273189893,0.9342963396731025,282,352,352,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rPrT,62,Di,-0.8729101402526896,1.0014775991203664,282,406,406,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rTh,66,Di,0.12267948011021526,1.004899803531638,282,1027,1027,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lTS,32,Mes,-0.038289558822681,2.3638548642708437,282,62,62,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lTeO,29,Mes,-0.22102994971595435,1.058724849683668,282,4238,4238,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rTS,68,Mes,-0.0707917864782934,1.1372794178044,282,91,91,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rTeO,65,Mes,-0.9360345644680327,0.9673939283526557,282,4463,4463,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lCb,1,Hind,-0.23156409707923123,1.1213902815082342,282,1485,1485,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lMON,0,Hind,-0.1885718314625819,3.3801567470162417,282,898,898,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lMOS1,2,Hind,0.20229532589358945,1.033359484079477,282,1366,1366,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lMOS2,3,Hind,-0.007147165310974443,0.9855488424188833,282,534,534,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lMOS3,4,Hind,-0.5280442068802194,1.0473166019529687,282,1243,1243,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lMOS4,5,Hind,0.1781221791123736,1.0272428875218442,282,944,944,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lMOS5,6,Hind,0.07904857777849517,1.1095173588410239,282,1131,1131,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lNX,35,Hind,0.5159242026090447,0.929924351150802,282,442,442,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lRa,10,Hind,-0.07359117253107073,0.9787929237171794,282,332,332,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lT,11,Hind,-0.7772193815657938,1.0231297184708197,282,604,604,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,laRF,12,Hind,-0.564318946902863,1.1164748590837943,282,421,421,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,limRF,13,Hind,-1.4314709184810288,0.9667172364135161,282,596,596,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,lpRF,14,Hind,-0.6214145198808102,1.1113149371139375,282,762,762,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rCb,37,Hind,-0.5336652505464933,1.158198654343694,282,1679,1679,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rMON,36,Hind,-0.20825183989935483,3.459598252682288,282,1007,1007,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rMOS1,38,Hind,0.16364639867929043,0.9293192253833056,282,1276,1276,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rMOS2,39,Hind,0.8422349936180663,0.8869109699061651,282,543,543,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rMOS3,40,Hind,-0.5651363701456422,1.0252682557206771,282,1298,1298,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rMOS4,41,Hind,0.12590502818072719,0.9990687393867079,282,1101,1101,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rMOS5,42,Hind,0.14031625821006288,1.1250110377116145,282,1356,1356,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rNX,71,Hind,-0.6893400895121092,1.0138676159992253,282,822,822,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rRa,46,Hind,-0.7676411283127857,0.9386655936063334,282,204,204,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rT,47,Hind,-1.0407411074881572,1.104943259776724,282,876,876,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,raRF,48,Hind,-0.6631233902290617,1.0181542200367117,282,545,545,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rimRF,49,Hind,-1.54619502907132,0.9069959673509411,282,633,633,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,10,rpRF,50,Hind,0.10367599956677641,0.9994483831791799,282,861,861,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lOB,20,Tel,0.8396904821626903,1.2884136919628346,240,26,26,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lP,22,Tel,1.231407127758574,4.508167106623058,240,697,697,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lPO,25,Tel,1.5972895725725633,4.823119264053746,240,419,419,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lSP,28,Tel,1.3712731940440057,3.5908189161782618,240,545,545,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rP,58,Tel,1.6274838194004198,3.6708427919991937,240,706,706,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rPO,61,Tel,1.5828504374539252,4.783734859932146,240,372,372,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rSP,64,Tel,0.8449219250677052,3.639826939962479,240,515,515,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lHb,16,Di,2.3676084202295034,3.387971530933578,240,170,170,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lPT,24,Di,0.4045887279983318,3.7940718643873366,240,345,345,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lPrT,26,Di,-0.760839251044076,3.9365466902283854,240,349,349,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lTh,30,Di,-0.27932436463978083,3.6035735494088352,240,1008,1008,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rHb,52,Di,1.269284446459516,0.9588443937955545,240,198,198,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rPT,60,Di,0.6955220273189893,3.5135364653099947,240,352,352,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rPrT,62,Di,-0.8729101402526896,4.427845530900896,240,406,406,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rTh,66,Di,0.12267948011021526,3.7081132223497315,240,1027,1027,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lTS,32,Mes,-0.038289558822681,2.8632173795426943,240,62,62,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lTeO,29,Mes,-0.22102994971595435,3.388946235977425,240,4238,4238,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rTS,68,Mes,-0.0707917864782934,3.6144217212485787,240,91,91,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rTeO,65,Mes,-0.9360345644680327,2.6744015161010473,240,4463,4463,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lCb,1,Hind,-0.23156409707923123,3.625374118090359,240,1485,1485,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lMON,0,Hind,-0.1885718314625819,1.6244326311602983,240,898,898,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lMOS1,2,Hind,0.20229532589358945,3.682713380833373,240,1366,1366,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lMOS2,3,Hind,-0.007147165310974443,4.196305968041004,240,534,534,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lMOS3,4,Hind,-0.5280442068802194,4.231908551307879,240,1243,1243,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lMOS4,5,Hind,0.1781221791123736,3.9961410443874636,240,944,944,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lMOS5,6,Hind,0.07904857777849517,3.3505870152255306,240,1131,1131,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lNX,35,Hind,0.5159242026090447,3.8954922021559244,240,442,442,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lRa,10,Hind,-0.07359117253107073,3.8651960917078996,240,332,332,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lT,11,Hind,-0.7772193815657938,3.459963546402527,240,604,604,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,laRF,12,Hind,-0.564318946902863,3.8175694515158884,240,421,421,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,limRF,13,Hind,-1.4314709184810288,4.067334151158988,240,596,596,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,lpRF,14,Hind,-0.6214145198808102,3.866205321381884,240,762,762,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rCb,37,Hind,-0.5336652505464933,4.132038992494882,240,1679,1679,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rMON,36,Hind,-0.20825183989935483,1.5231536627521722,240,1007,1007,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rMOS1,38,Hind,0.16364639867929043,4.872211467714871,240,1276,1276,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rMOS2,39,Hind,0.8422349936180663,4.656329479567524,240,543,543,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rMOS3,40,Hind,-0.5651363701456422,5.075399154822027,240,1298,1298,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rMOS4,41,Hind,0.12590502818072719,4.412327340257732,240,1101,1101,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rMOS5,42,Hind,0.14031625821006288,4.106951867927844,240,1356,1356,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rNX,71,Hind,-0.6893400895121092,3.8068955090696477,240,822,822,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rRa,46,Hind,-0.7676411283127857,3.518395433070463,240,204,204,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rT,47,Hind,-1.0407411074881572,3.8204014353566236,240,876,876,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,raRF,48,Hind,-0.6631233902290617,4.264866887248359,240,545,545,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rimRF,49,Hind,-1.54619502907132,4.242924172101743,240,633,633,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,11,rpRF,50,Hind,0.10367599956677641,4.6720141394914325,240,861,861,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lOB,20,Tel,0.8396904821626903,1.270603947480818,240,26,26,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lP,22,Tel,1.231407127758574,4.083227330929405,240,697,697,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lPO,25,Tel,1.5972895725725633,4.217535906447366,240,419,419,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lSP,28,Tel,1.3712731940440057,3.9938343130188896,240,545,545,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rP,58,Tel,1.6274838194004198,3.3377610990268205,240,706,706,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rPO,61,Tel,1.5828504374539252,3.7394171057286125,240,372,372,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rSP,64,Tel,0.8449219250677052,3.230042695416906,240,515,515,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lHb,16,Di,2.3676084202295034,3.23257021661597,240,170,170,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lPT,24,Di,0.4045887279983318,5.066836369637366,240,345,345,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lPrT,26,Di,-0.760839251044076,3.8930521624757426,240,349,349,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lTh,30,Di,-0.27932436463978083,3.684570843152415,240,1008,1008,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rHb,52,Di,1.269284446459516,1.0506312681297445,240,198,198,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rPT,60,Di,0.6955220273189893,4.407729944214105,240,352,352,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rPrT,62,Di,-0.8729101402526896,4.745257008630261,240,406,406,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rTh,66,Di,0.12267948011021526,3.828119842082522,240,1027,1027,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lTS,32,Mes,-0.038289558822681,3.6791946344835087,240,62,62,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lTeO,29,Mes,-0.22102994971595435,4.281244007483217,240,4238,4238,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rTS,68,Mes,-0.0707917864782934,3.727469762599196,240,91,91,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rTeO,65,Mes,-0.9360345644680327,3.035086591856796,240,4463,4463,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lCb,1,Hind,-0.23156409707923123,4.5851543378955455,240,1485,1485,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lMON,0,Hind,-0.1885718314625819,0.9963877569240334,240,898,898,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lMOS1,2,Hind,0.20229532589358945,4.670471339147711,240,1366,1366,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lMOS2,3,Hind,-0.007147165310974443,4.969989680439806,240,534,534,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lMOS3,4,Hind,-0.5280442068802194,5.565209885630259,240,1243,1243,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lMOS4,5,Hind,0.1781221791123736,4.677514339696638,240,944,944,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lMOS5,6,Hind,0.07904857777849517,3.8038620658040965,240,1131,1131,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lNX,35,Hind,0.5159242026090447,4.395903573954499,240,442,442,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lRa,10,Hind,-0.07359117253107073,5.093908781675428,240,332,332,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lT,11,Hind,-0.7772193815657938,4.2450403707222115,240,604,604,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,laRF,12,Hind,-0.564318946902863,4.847460633938689,240,421,421,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,limRF,13,Hind,-1.4314709184810288,4.223504018833782,240,596,596,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,lpRF,14,Hind,-0.6214145198808102,4.399355711915593,240,762,762,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rCb,37,Hind,-0.5336652505464933,4.578936016634486,240,1679,1679,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rMON,36,Hind,-0.20825183989935483,1.2652186645289019,240,1007,1007,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rMOS1,38,Hind,0.16364639867929043,4.893928528852402,240,1276,1276,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rMOS2,39,Hind,0.8422349936180663,3.7460107182842264,240,543,543,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rMOS3,40,Hind,-0.5651363701456422,5.298924217850307,240,1298,1298,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rMOS4,41,Hind,0.12590502818072719,4.093858425014807,240,1101,1101,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rMOS5,42,Hind,0.14031625821006288,3.6339601056358783,240,1356,1356,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rNX,71,Hind,-0.6893400895121092,3.6202569836618546,240,822,822,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rRa,46,Hind,-0.7676411283127857,4.085111694403209,240,204,204,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rT,47,Hind,-1.0407411074881572,3.934457560641617,240,876,876,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,raRF,48,Hind,-0.6631233902290617,4.2122767497168985,240,545,545,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rimRF,49,Hind,-1.54619502907132,3.8382148893844126,240,633,633,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
15,12,rpRF,50,Hind,0.10367599956677641,4.140442118930036,240,861,861,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,lOB,20,Tel,0.8396904821626903,1.5693549898495034,343,330,330,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,lP,22,Tel,1.231407127758574,2.3410894891806646,343,875,875,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,lPO,25,Tel,1.5972895725725633,1.7624014026406474,343,568,568,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,lSP,28,Tel,1.3712731940440057,1.5246703307434517,343,822,822,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,rP,58,Tel,1.6274838194004198,2.204153955920054,343,703,703,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,rPO,61,Tel,1.5828504374539252,1.5854250839577881,343,514,514,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,rSP,64,Tel,0.8449219250677052,1.6165824189270281,343,614,614,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,lHb,16,Di,2.3676084202295034,1.310388509584365,343,285,285,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,lPT,24,Di,0.4045887279983318,1.249484069984453,343,380,380,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,lPrT,26,Di,-0.760839251044076,2.0138728459453645,343,339,339,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,lTh,30,Di,-0.27932436463978083,1.7409762542529463,343,941,941,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,rHb,52,Di,1.269284446459516,1.4672046378238373,343,289,289,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,rPT,60,Di,0.6955220273189893,1.5771693560781916,343,423,423,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,rPrT,62,Di,-0.8729101402526896,1.9866385435969873,343,444,444,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,rTh,66,Di,0.12267948011021526,1.8526339015435451,343,1123,1123,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,lTS,32,Mes,-0.038289558822681,1.7704998211248797,343,212,212,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,lTeO,29,Mes,-0.22102994971595435,1.7038279716576679,343,6165,6165,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,rTS,68,Mes,-0.0707917864782934,1.6537853667441273,343,98,98,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
16,3,rTeO,65,Mes,-0.9360345644680327,1.7052321140264979,343,6402,6402,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
